,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
34186,76942,3,18,0,1,other,1,29,3.329255780917055,1,1,0,58,0
34187,29032,8,28,0,0,sourcing,1,27,3.329255780917055,1,1,0,78,1
34188,19708,2,25,0,1,other,1,31,5.0,6,1,0,46,0
34189,31507,2,28,2,1,other,1,34,3.0,10,0,0,50,0
34190,23314,7,12,0,1,other,1,29,3.0,2,0,0,49,0
34191,41008,7,4,2,0,sourcing,1,36,1.0,2,0,0,52,0
34192,35038,7,4,0,1,other,3,31,1.0,7,0,0,51,0
34193,21104,1,11,0,0,other,1,46,3.0,6,0,0,56,0
34194,4569,7,22,0,1,sourcing,1,42,3.0,6,0,0,48,0
34195,71091,0,14,0,1,other,1,23,3.329255780917055,1,0,0,82,0
34196,37564,5,18,0,1,other,2,30,3.0,4,1,0,68,1
34197,57219,7,20,0,1,other,1,28,5.0,3,1,0,55,0
34198,29250,4,6,0,1,sourcing,1,35,1.0,7,1,0,57,0
34199,43665,4,15,2,1,sourcing,1,34,3.0,7,0,0,59,0
34200,42218,4,6,0,1,sourcing,1,37,2.0,5,0,0,64,0
34201,1669,0,11,2,0,other,2,35,3.0,8,0,0,85,0
34202,14625,1,11,0,1,other,1,33,5.0,5,1,0,59,0
34203,11308,0,14,0,1,other,1,31,3.0,7,0,0,86,1
34204,32553,0,14,2,1,sourcing,1,35,3.0,8,1,0,87,0
34205,62747,0,6,0,1,sourcing,1,30,3.0,2,0,0,84,0
34206,47965,7,26,2,1,other,1,34,2.0,7,0,0,49,0
34207,20964,4,14,0,1,sourcing,1,29,3.329255780917055,1,0,0,64,0
34208,65054,5,14,0,0,other,2,28,4.0,5,1,0,68,0
34209,65954,6,11,0,1,other,2,26,2.0,3,0,0,85,0
34210,56773,4,11,0,1,sourcing,1,31,3.0,2,0,0,72,1
34211,46763,2,11,2,0,referred,1,37,4.0,10,0,0,49,0
34212,73258,7,6,0,0,sourcing,1,33,5.0,10,0,0,52,0
34213,58302,7,11,2,0,other,1,48,1.0,4,0,0,48,0
34214,45651,7,23,0,1,sourcing,1,28,3.0,6,1,0,47,1
34215,39656,8,15,0,1,sourcing,1,33,2.0,10,0,0,81,0
34216,45021,7,19,0,0,sourcing,1,24,4.0,2,1,0,47,0
34217,42437,4,31,2,1,other,2,34,4.0,4,0,0,64,0
34218,15866,4,1,2,1,other,2,40,3.0,8,1,0,58,0
34219,22338,4,14,0,1,other,1,33,3.0,2,0,0,61,0
34220,12072,7,31,2,0,other,1,46,3.0,19,0,0,48,0
34221,62025,7,6,0,1,other,1,38,5.0,10,1,0,49,0
34222,5012,4,14,2,0,sourcing,1,47,4.0,7,1,0,54,0
34223,76801,1,5,0,1,other,2,32,1.0,6,0,0,63,0
34224,3705,7,0,2,0,sourcing,1,31,4.0,5,1,0,48,0
34225,72788,4,10,0,1,sourcing,1,43,3.0,15,0,0,56,0
34226,64500,6,11,0,1,sourcing,2,26,3.0,2,0,0,85,0
34227,22254,7,23,0,1,sourcing,2,36,3.0,11,1,0,51,0
34228,2881,7,20,2,0,other,1,32,3.0,10,0,0,51,0
34229,9414,2,12,0,1,other,1,29,3.0,3,0,0,54,0
34230,4350,5,6,0,0,other,1,37,4.0,11,0,0,69,0
34231,20495,3,11,0,1,sourcing,1,40,4.0,3,0,0,64,0
34232,41597,0,28,0,1,other,1,31,4.0,4,1,0,87,1
34233,32591,7,14,0,1,sourcing,1,29,2.0,4,0,0,49,0
34234,45393,4,6,2,0,sourcing,1,33,4.0,9,1,0,64,0
34235,12151,4,32,2,1,sourcing,1,30,3.0,5,0,1,69,1
34236,63023,5,24,2,0,other,1,38,5.0,3,1,1,94,1
34237,5501,1,11,0,1,sourcing,3,35,5.0,10,0,0,59,0
34238,16463,7,2,0,1,sourcing,1,30,3.329255780917055,1,0,0,54,0
34239,7974,7,17,0,1,other,1,26,5.0,4,1,0,46,0
34240,5527,4,31,0,0,sourcing,1,42,4.0,15,0,0,57,0
34241,40767,4,32,0,1,other,2,26,5.0,4,1,0,53,0
34242,78065,4,18,0,1,other,1,39,4.0,5,0,0,59,0
34243,20423,7,11,0,1,other,1,26,5.0,2,1,0,47,1
34244,33237,4,4,2,0,other,1,33,5.0,4,1,0,59,0
34245,74832,7,11,2,1,other,1,44,5.0,6,0,0,53,0
34246,34344,1,27,0,1,sourcing,2,26,5.0,2,1,0,60,0
34247,45524,7,32,0,1,sourcing,1,27,4.0,5,0,0,47,0
34248,6761,4,11,0,1,other,1,39,4.0,7,1,0,63,0
34249,45803,7,24,0,1,sourcing,2,29,3.0,4,0,0,54,0
34250,72637,4,31,2,0,other,2,33,5.0,6,1,0,59,0
34251,67643,7,21,0,0,other,1,30,3.0,3,0,0,49,0
34252,50077,1,11,2,0,other,1,33,3.0,7,1,0,59,0
34253,40480,0,19,0,1,sourcing,1,33,3.0,5,0,0,85,0
34254,49524,0,22,0,1,sourcing,2,29,3.329255780917055,1,0,0,85,0
34255,61487,7,31,2,1,sourcing,2,36,1.0,5,0,0,45,0
34256,45649,7,11,2,0,sourcing,1,52,3.0,18,0,0,53,0
34257,25699,5,4,0,1,sourcing,1,37,1.0,3,0,0,70,0
34258,69353,5,11,2,0,other,1,45,1.0,12,0,0,71,0
34259,60528,8,4,0,1,other,1,31,3.0,7,1,0,84,0
34260,39137,8,31,0,0,other,3,40,2.0,3,1,0,78,0
34261,65877,4,12,0,1,sourcing,1,36,5.0,6,1,0,63,0
34262,57028,6,15,2,1,other,2,37,5.0,9,1,0,85,0
34263,22828,7,31,0,1,sourcing,1,29,3.0,8,1,0,95,1
34264,41414,7,7,0,1,sourcing,1,41,5.0,16,0,0,47,0
34265,55522,7,11,2,0,other,3,32,3.0,2,0,0,50,0
34266,64910,4,14,0,0,other,1,28,3.329255780917055,1,0,0,64,0
34267,48809,7,11,0,1,sourcing,1,54,3.0,6,1,0,52,0
34268,50232,4,10,0,0,other,1,30,3.0,2,0,0,65,0
34269,77060,7,11,0,1,other,2,38,1.0,4,0,0,50,0
34270,8472,7,33,0,1,other,1,28,5.0,2,1,0,48,0
34271,48821,4,31,0,1,other,2,33,5.0,7,1,0,59,0
34272,43748,1,11,0,1,sourcing,1,47,5.0,6,0,0,59,0
34273,19567,5,7,0,0,sourcing,1,36,3.0,7,1,0,69,1
34274,16846,4,2,2,0,other,1,32,4.0,3,1,0,57,0
34275,10313,7,11,0,0,sourcing,1,37,3.0,4,0,0,55,0
34276,71088,1,12,0,0,sourcing,2,27,3.329255780917055,1,0,1,74,1
34277,73501,7,4,0,1,other,1,29,3.0,2,0,0,54,0
34278,4810,8,31,2,1,other,2,33,3.0,10,0,0,78,0
34279,52178,7,7,0,1,sourcing,1,32,5.0,6,1,0,46,0
34280,24360,4,14,2,1,sourcing,1,37,3.0,7,0,0,61,0
34281,70611,7,11,0,1,sourcing,2,22,3.329255780917055,1,0,0,48,0
34282,40656,4,18,0,1,other,1,40,4.0,4,1,0,63,0
34283,882,7,16,0,1,sourcing,1,34,4.0,7,0,0,48,0
34284,17844,7,11,0,0,other,1,30,2.0,6,1,0,48,0
34285,75308,8,14,0,1,referred,5,26,5.0,2,1,0,81,0
34286,2192,7,24,0,1,other,1,30,4.0,3,1,0,50,0
34287,8074,7,14,0,0,other,1,28,3.329255780917055,1,0,0,52,0
34288,71047,8,4,0,1,other,2,33,3.0,10,0,0,80,0
34289,57581,7,11,0,1,sourcing,2,25,3.329255780917055,1,0,0,52,0
34290,16643,8,13,0,1,sourcing,1,34,4.0,6,1,0,77,0
34291,27708,1,18,0,0,sourcing,1,29,4.0,2,1,0,60,0
34292,6802,8,14,2,0,other,1,52,5.0,4,1,0,79,0
34293,45337,6,14,2,1,other,1,29,1.0,4,0,0,84,0
34294,50924,7,15,0,0,sourcing,1,31,3.0,5,0,0,48,0
34295,14219,4,19,0,0,other,1,33,3.0,9,0,0,61,0
34296,68268,7,8,2,1,sourcing,1,34,2.0,6,0,0,44,0
34297,25487,7,6,0,1,other,2,32,3.0,3,0,0,53,0
34298,29408,4,14,0,1,sourcing,1,32,4.0,3,0,0,68,1
34299,35611,4,4,2,0,sourcing,2,41,3.0,2,0,0,59,0
34300,52153,8,11,1,1,referred,1,24,5.0,2,0,0,82,0
34301,59176,4,31,2,0,sourcing,1,37,3.0,9,1,0,58,0
34302,41313,5,2,0,0,sourcing,1,26,3.329255780917055,1,0,0,67,0
34303,3538,5,2,0,1,sourcing,1,33,4.0,7,1,0,70,0
34304,19677,8,13,0,1,other,1,28,3.0,2,0,0,81,0
34305,57386,4,11,0,0,sourcing,1,51,5.0,11,0,0,60,0
34306,14902,8,11,0,1,other,1,41,4.0,7,1,1,91,1
34307,3099,0,4,2,1,sourcing,1,36,3.0,4,0,0,85,0
34308,33114,8,18,0,1,other,1,30,3.0,8,0,0,81,0
34309,67730,5,13,0,1,other,1,32,1.0,3,0,0,70,0
34310,20975,4,17,0,1,sourcing,1,26,3.329255780917055,1,0,0,61,0
34311,3611,7,1,2,1,sourcing,1,36,4.0,4,0,0,54,0
34312,72931,4,14,2,1,sourcing,1,45,5.0,15,1,0,65,0
34313,23976,0,11,0,1,sourcing,1,32,3.0,5,1,0,93,1
34314,30447,4,28,0,1,sourcing,1,40,4.0,7,0,0,58,0
34315,24990,4,24,2,0,other,1,40,5.0,10,1,0,62,0
34316,13571,0,10,0,1,other,1,30,3.0,4,0,0,87,0
34317,20620,7,6,0,0,sourcing,1,29,4.0,3,1,0,50,0
34318,60022,5,14,2,1,sourcing,4,36,2.0,7,0,0,68,0
34319,11064,3,14,0,1,other,1,33,5.0,4,0,0,57,0
34320,1141,1,18,0,1,other,3,25,3.0,4,0,0,57,0
34321,50553,1,31,0,0,other,1,28,3.329255780917055,1,0,0,57,0
34322,55851,5,11,0,0,sourcing,1,23,3.329255780917055,1,0,0,67,0
34323,53236,4,10,0,0,other,1,35,4.0,10,0,0,57,0
34324,36524,7,19,0,1,sourcing,1,24,3.329255780917055,1,0,0,50,0
34325,22769,7,4,0,1,other,1,31,4.0,3,0,0,49,0
34326,4828,5,21,2,1,sourcing,1,35,3.0,3,0,0,69,0
34327,65647,5,32,0,0,other,1,32,1.0,4,1,0,68,0
34328,55831,1,18,0,1,other,1,25,5.0,2,0,0,61,0
34329,78099,5,26,2,1,other,1,37,3.0,3,0,0,71,0
34330,34788,3,11,2,1,sourcing,1,40,5.0,3,1,0,62,0
34331,78248,7,19,0,1,sourcing,2,27,4.0,3,0,0,49,0
34332,47109,8,7,0,1,other,1,31,3.0,5,0,0,80,0
34333,46079,5,4,0,1,sourcing,1,33,3.0,8,0,0,72,0
34334,55834,4,19,0,0,other,1,33,4.0,4,0,0,58,0
34335,55715,7,4,0,1,other,1,31,4.0,4,1,0,49,1
34336,32233,4,14,2,1,sourcing,1,32,4.0,6,0,0,61,0
34337,7826,2,7,1,0,other,1,25,3.329255780917055,1,1,0,51,0
34338,63160,0,28,2,1,other,1,30,4.0,5,0,0,84,0
34339,53824,4,18,0,1,other,2,27,5.0,2,1,0,61,0
34340,51360,8,2,0,0,other,1,30,5.0,3,1,0,81,0
34341,34888,4,24,0,1,other,1,37,3.0,3,1,0,59,0
34342,3472,5,12,0,1,sourcing,5,31,3.0,4,1,0,73,0
34343,60118,7,27,0,1,other,1,29,3.329255780917055,1,1,0,48,0
34344,73312,8,2,0,1,sourcing,1,35,4.0,7,0,0,78,0
34345,63756,4,14,1,1,other,1,28,2.0,2,0,0,71,1
34346,32602,1,31,0,0,other,1,30,4.0,2,1,0,56,0
34347,76039,4,11,0,1,other,1,28,2.0,2,0,0,62,0
34348,9104,2,14,1,1,sourcing,1,22,4.0,2,1,0,47,0
34349,54538,2,11,2,0,sourcing,1,52,3.0,12,0,0,50,0
34350,19838,0,11,0,1,other,2,27,2.0,2,0,0,86,0
34351,47750,8,29,0,0,other,1,28,3.0,2,0,0,81,0
34352,42384,4,11,0,0,sourcing,1,57,3.0,9,0,0,61,0
34353,66454,1,24,0,1,sourcing,1,31,5.0,6,0,0,60,0
34354,19003,6,11,2,1,other,3,46,3.0,3,0,0,85,0
34355,77875,8,10,0,1,sourcing,1,39,3.0,9,0,0,79,0
34356,53840,4,11,0,0,other,2,37,5.0,4,1,0,58,0
34357,5427,8,14,0,0,referred,2,26,4.0,2,0,0,81,0
34358,75984,4,24,0,0,other,1,31,5.0,5,1,0,58,0
34359,26739,8,31,2,1,sourcing,1,34,5.0,7,1,0,79,0
34360,77963,5,11,0,1,other,1,55,3.0,19,1,0,68,0
34361,15229,0,18,0,1,other,2,24,3.0,2,0,0,83,0
34362,6804,5,31,2,0,sourcing,1,32,3.0,7,0,0,65,0
34363,16530,4,14,2,0,sourcing,1,54,5.0,24,1,0,62,0
34364,69453,4,17,2,1,sourcing,1,32,3.0,10,0,0,57,0
34365,41806,4,6,0,0,sourcing,1,32,5.0,4,1,0,64,0
34366,50643,8,28,2,1,other,2,40,2.0,3,0,0,82,0
34367,31255,7,11,0,1,referred,1,26,3.0,3,0,0,49,0
34368,77361,5,11,0,0,sourcing,1,31,2.0,7,0,0,66,0
34369,34149,4,18,0,1,sourcing,1,25,4.0,3,0,0,58,0
34370,16967,2,7,1,1,other,1,22,3.329255780917055,1,1,0,45,0
34371,15442,5,12,0,1,other,1,35,4.0,3,0,0,70,0
34372,75312,5,24,2,1,other,2,40,3.0,10,0,0,65,0
34373,58251,5,6,0,0,other,1,42,1.0,7,1,0,68,0
34374,54029,7,11,0,0,sourcing,2,40,1.0,12,0,0,53,0
34375,4376,8,11,2,0,other,1,43,4.0,7,0,0,82,0
34376,6311,5,4,2,1,sourcing,1,39,4.0,2,0,0,73,0
34377,71623,4,29,0,1,sourcing,1,34,3.0,3,1,0,58,0
34378,47587,0,25,0,1,sourcing,1,42,5.0,11,1,0,89,0
34379,77133,7,3,0,1,sourcing,1,40,5.0,7,0,0,45,0
34380,918,7,6,0,1,sourcing,1,43,4.0,6,0,0,53,0
34381,51939,7,8,0,1,other,1,40,3.0,10,0,0,46,0
34382,59828,7,31,2,1,other,3,31,1.0,6,0,0,46,0
34383,66304,4,31,0,1,other,1,48,3.0,3,0,0,74,1
34384,46510,2,14,1,0,sourcing,1,21,3.329255780917055,1,0,0,47,0
34385,12735,4,11,0,0,sourcing,2,38,5.0,4,0,0,58,0
34386,73973,8,8,0,1,other,1,31,3.0,3,1,0,81,1
34387,71620,5,11,0,1,sourcing,1,25,4.0,2,1,0,62,0
34388,28609,4,15,0,1,other,1,33,3.0,8,0,0,57,0
34389,12278,0,25,2,1,sourcing,1,29,1.0,3,0,0,84,0
34390,3218,5,11,0,1,other,1,50,5.0,4,1,0,71,0
34391,39025,4,19,0,0,other,1,38,5.0,5,1,0,60,0
34392,65527,8,8,0,0,sourcing,1,30,2.0,5,0,1,80,1
34393,60367,0,31,0,1,sourcing,1,35,5.0,2,0,0,82,0
34394,39829,8,31,1,0,other,1,26,4.0,3,1,0,79,0
34395,20439,7,6,0,1,sourcing,1,28,2.0,4,1,0,50,0
34396,23223,4,31,0,1,other,1,29,3.329255780917055,1,0,0,57,0
34397,15556,7,31,0,1,other,1,38,4.0,3,0,0,48,0
34398,24255,1,11,0,1,other,1,45,3.0,3,0,0,65,0
34399,15304,7,14,2,1,sourcing,1,41,1.0,7,0,0,51,0
34400,13281,1,11,0,1,other,1,40,2.0,5,0,0,54,0
34401,54491,4,24,0,1,other,1,25,2.0,2,0,0,59,0
34402,43662,8,11,0,1,sourcing,1,25,4.0,2,0,0,82,0
34403,42484,5,19,2,1,other,1,33,3.0,8,0,0,73,0
34404,2915,8,11,2,0,other,1,51,4.0,19,1,0,78,0
34405,4807,3,4,0,1,other,1,27,4.0,2,0,0,59,0
34406,37655,8,14,1,1,sourcing,1,22,3.329255780917055,1,1,0,81,1
34407,18997,4,14,2,1,other,1,56,5.0,29,1,0,61,0
34408,15239,4,31,0,0,sourcing,1,37,5.0,9,0,0,60,0
34409,75978,4,4,0,1,other,1,45,3.0,16,0,0,59,0
34410,58365,4,11,0,0,other,1,24,3.329255780917055,1,1,0,64,0
34411,27506,1,31,2,0,other,1,34,4.0,4,0,0,53,0
34412,25611,2,14,2,1,sourcing,1,35,3.0,10,0,0,50,0
34413,62290,4,11,0,1,sourcing,1,59,3.0,19,0,0,56,0
34414,28448,7,11,2,1,other,1,50,4.0,7,0,0,46,0
34415,38062,7,0,0,0,other,1,29,3.329255780917055,1,1,0,48,1
34416,29116,5,26,0,1,other,1,30,5.0,7,0,0,78,1
34417,37393,1,11,0,1,sourcing,2,31,3.0,3,0,0,58,0
34418,10842,7,23,0,1,other,1,35,3.0,9,0,0,54,0
34419,67230,0,11,2,1,other,1,52,3.0,7,1,0,82,1
34420,50789,7,14,0,1,referred,1,28,4.0,3,1,0,50,0
34421,19213,4,14,0,1,sourcing,1,27,2.0,1,0,0,56,0
34422,68794,8,31,0,0,sourcing,1,30,5.0,5,1,0,74,1
34423,43787,4,4,2,1,other,1,40,3.0,9,0,0,62,0
34424,74574,7,31,0,1,other,2,27,3.329255780917055,1,0,0,54,0
34425,10745,4,10,2,0,other,1,39,5.0,7,1,0,60,0
34426,60532,7,11,2,1,sourcing,1,54,3.0,3,0,0,51,0
34427,29107,7,4,0,1,other,1,23,4.0,2,1,0,47,1
34428,5346,4,14,0,0,sourcing,1,31,4.0,5,0,0,60,0
34429,34294,2,11,2,0,sourcing,1,58,5.0,5,1,0,52,0
34430,53853,8,7,2,0,other,1,38,5.0,2,0,0,81,0
34431,20651,4,11,0,1,other,2,30,5.0,4,1,0,60,0
34432,70703,7,23,0,1,other,1,41,3.0,10,0,0,50,0
34433,66367,7,11,0,1,other,1,40,5.0,11,1,0,52,0
34434,43128,7,20,0,1,sourcing,1,30,5.0,4,1,0,48,0
34435,963,7,11,2,1,referred,1,32,3.0,4,1,0,51,0
34436,75026,7,11,0,0,other,1,41,5.0,14,0,0,49,0
34437,64690,1,11,0,0,other,1,29,5.0,2,1,0,57,1
34438,66047,4,25,0,0,sourcing,1,31,5.0,3,1,0,61,0
34439,14906,7,8,0,1,other,1,30,3.0,5,0,0,50,0
34440,7008,0,25,0,1,other,2,29,2.0,2,0,0,82,0
34441,38291,7,17,0,1,sourcing,2,31,2.0,4,1,0,49,1
34442,25839,7,11,0,1,sourcing,1,35,4.0,10,1,0,53,0
34443,74369,4,11,0,0,sourcing,1,34,4.0,5,1,0,65,0
34444,48775,7,31,2,1,other,1,41,3.0,6,0,0,47,0
34445,71555,4,19,0,0,other,1,36,5.0,3,1,0,58,0
34446,44590,2,19,2,0,other,1,32,3.0,7,0,0,53,0
34447,67450,7,19,0,1,sourcing,1,33,3.0,3,0,0,53,0
34448,15400,1,30,0,0,sourcing,1,26,4.0,2,1,0,58,0
34449,8312,0,21,0,1,other,1,30,4.0,2,1,0,89,0
34450,76156,5,2,0,1,other,1,26,3.0,4,0,0,69,0
34451,74367,5,11,2,1,sourcing,1,53,2.0,9,0,0,69,0
34452,59736,7,11,0,1,other,1,23,2.0,2,0,0,52,0
34453,76076,7,3,0,0,sourcing,1,27,3.0,2,0,0,49,0
34454,42865,5,14,0,1,sourcing,1,42,3.0,6,1,0,69,0
34455,25201,4,27,0,1,other,1,34,3.0,3,0,0,63,0
34456,32660,0,15,0,1,other,1,35,3.0,10,0,0,88,0
34457,23105,7,30,0,1,other,1,36,1.0,4,0,0,53,0
34458,54767,0,5,0,1,sourcing,2,34,3.0,8,0,0,89,0
34459,8439,4,31,0,0,sourcing,1,33,3.0,5,1,1,58,0
34460,69038,7,11,0,0,sourcing,1,41,5.0,6,1,0,51,0
34461,35567,0,31,0,1,other,1,30,3.0,6,0,0,87,0
34462,52374,7,3,0,1,other,1,31,5.0,5,0,0,49,0
34463,23037,7,31,0,1,other,1,31,4.0,3,1,0,54,1
34464,2032,4,31,2,1,sourcing,1,34,4.0,4,0,0,58,0
34465,41499,7,4,0,1,other,1,27,3.0,7,0,0,52,0
34466,76991,8,11,2,0,sourcing,1,40,1.0,3,1,0,82,0
34467,26745,7,33,0,1,other,1,25,1.0,2,0,0,49,0
34468,27770,4,14,0,0,sourcing,2,36,3.0,7,1,0,60,0
34469,43626,8,19,0,0,sourcing,1,31,3.0,6,0,0,82,0
34470,9465,7,21,0,1,sourcing,1,28,1.0,3,0,0,49,0
34471,12889,8,29,2,1,other,1,44,4.0,4,0,0,82,0
34472,57227,0,11,0,1,other,1,44,3.0,6,1,0,83,0
34473,31712,7,11,2,1,sourcing,1,35,5.0,8,1,0,52,0
34474,9211,4,19,0,1,sourcing,1,31,4.0,2,1,0,56,0
34475,10137,2,1,0,1,other,1,29,3.0,8,0,0,52,0
34476,53388,7,11,0,1,other,2,25,4.0,2,0,0,55,0
34477,67548,7,24,0,1,other,1,26,3.0,2,0,0,47,0
34478,30807,1,11,2,0,other,2,52,5.0,23,1,0,56,0
34479,30510,8,11,0,1,referred,1,52,4.0,26,1,0,77,0
34480,9010,8,6,0,0,other,3,33,4.0,3,1,0,78,0
34481,50078,8,4,0,1,other,1,27,1.0,4,0,0,77,0
34482,47033,7,7,0,1,other,1,37,3.0,8,0,0,53,0
34483,53775,7,21,0,1,other,1,29,2.0,8,1,0,51,0
34484,55874,7,2,0,1,sourcing,1,34,4.0,7,0,0,42,0
34485,48758,0,21,0,1,sourcing,2,30,5.0,5,1,0,84,0
34486,58172,4,6,2,1,other,1,44,4.0,11,0,0,58,0
34487,41762,7,28,0,1,other,1,49,3.0,5,0,0,48,0
34488,20676,5,11,0,0,sourcing,1,53,3.0,19,0,0,73,0
34489,40090,0,14,2,1,other,2,34,4.0,3,0,0,82,0
34490,35621,0,15,0,1,other,2,31,3.329255780917055,1,0,0,84,0
34491,17547,0,24,0,1,sourcing,1,26,5.0,2,1,1,86,1
34492,71015,4,31,0,1,other,1,29,4.0,6,0,0,60,0
34493,69025,7,4,0,0,sourcing,1,39,4.0,11,0,0,50,0
34494,30261,8,4,2,0,other,1,42,3.0,9,0,0,80,0
34495,50562,5,31,0,0,sourcing,1,36,3.0,3,0,0,69,0
34496,49408,5,11,0,1,other,10,60,3.0,3,0,0,69,0
34497,1325,0,11,2,1,other,1,41,3.0,2,0,0,85,0
34498,27889,1,14,0,0,sourcing,1,26,1.0,3,0,0,61,0
34499,43900,3,27,0,1,other,1,30,3.0,3,0,0,60,0
34500,54541,0,7,0,1,other,1,34,4.0,7,0,0,86,0
34501,76326,5,12,0,1,other,1,31,3.0,2,0,0,82,1
34502,69648,8,31,0,1,other,1,29,5.0,4,1,0,80,1
34503,72374,7,11,0,1,sourcing,1,30,4.0,6,0,0,48,0
34504,23715,4,4,0,1,sourcing,1,25,3.329255780917055,1,0,0,59,0
34505,48885,7,11,0,1,sourcing,1,32,4.0,7,0,0,51,0
34506,8189,8,24,0,1,other,2,32,3.0,6,0,0,80,0
34507,37207,0,4,2,1,sourcing,1,44,5.0,7,0,0,83,0
34508,52690,4,19,0,0,sourcing,2,35,5.0,7,0,0,57,0
34509,61644,2,4,0,1,other,1,27,4.0,2,0,0,46,0
34510,25675,8,26,0,1,other,1,39,3.0,4,0,0,82,0
34511,36755,4,14,2,0,sourcing,1,46,5.0,14,0,0,57,0
34512,18002,8,29,0,0,other,1,37,2.0,5,0,0,81,0
34513,66471,8,11,2,1,other,2,37,3.0,8,0,0,81,0
34514,53509,7,24,0,0,other,2,28,1.0,4,1,0,42,0
34515,19526,4,25,2,1,sourcing,1,47,3.0,4,1,0,64,0
34516,43336,7,14,0,0,sourcing,1,28,4.0,2,0,0,53,0
34517,25995,4,11,2,1,sourcing,1,51,5.0,21,1,0,59,0
34518,18755,7,26,0,1,other,1,43,5.0,10,1,0,48,1
34519,14361,6,28,0,1,other,1,36,3.0,7,0,0,84,0
34520,70447,4,25,0,1,other,1,33,5.0,7,1,0,57,0
34521,6631,7,11,2,1,other,1,48,2.0,6,0,0,48,0
34522,67591,5,11,2,1,sourcing,1,39,3.0,7,1,0,66,1
34523,31329,7,11,0,1,other,1,32,4.0,4,0,0,47,0
34524,6579,0,27,0,1,other,2,30,3.329255780917055,1,0,0,83,0
34525,63647,7,11,0,0,other,1,25,3.329255780917055,1,1,0,51,0
34526,34323,4,4,2,0,other,1,41,5.0,4,1,0,93,1
34527,8612,5,24,0,0,other,1,32,5.0,4,1,1,70,1
34528,71551,4,10,0,1,other,1,42,3.0,6,0,0,61,0
34529,43544,5,4,0,1,other,1,42,5.0,13,1,0,69,0
34530,35515,4,14,2,1,referred,1,36,5.0,2,1,0,62,0
34531,4370,4,18,0,1,other,1,36,5.0,9,1,0,61,0
34532,12256,7,27,2,1,sourcing,1,37,3.0,7,0,0,45,0
34533,48532,4,6,2,1,other,1,39,3.0,11,0,0,60,0
34534,1082,4,18,0,1,sourcing,1,27,3.329255780917055,1,0,0,62,0
34535,77199,7,25,0,1,sourcing,1,25,3.329255780917055,1,0,0,50,0
34536,64392,7,17,0,1,other,1,39,5.0,3,1,0,48,0
34537,69941,4,15,2,1,other,1,33,5.0,6,1,0,61,0
34538,40130,0,6,0,1,other,1,29,4.0,9,0,0,85,0
34539,69633,5,11,0,0,sourcing,2,38,4.0,3,1,1,70,0
34540,30100,4,14,2,1,sourcing,2,36,5.0,7,1,0,65,0
34541,54671,8,4,0,1,other,1,29,3.329255780917055,1,1,0,78,0
34542,43991,3,12,0,1,other,1,32,3.0,5,0,0,56,0
34543,74098,4,18,0,1,sourcing,1,37,3.0,4,0,0,58,0
34544,11146,7,19,0,1,sourcing,1,34,3.0,7,0,0,51,0
34545,69646,1,14,0,1,other,1,27,3.0,2,1,0,62,1
34546,10155,7,4,0,1,other,1,33,5.0,8,0,0,47,0
34547,70029,6,14,0,1,sourcing,3,33,3.0,5,0,0,86,0
34548,35811,7,31,0,1,sourcing,1,31,5.0,4,1,0,46,0
34549,67665,7,11,0,1,sourcing,1,37,4.0,9,0,0,49,0
34550,19337,5,11,0,1,sourcing,1,59,4.0,27,0,0,72,0
34551,58866,8,19,0,0,sourcing,1,31,5.0,6,1,0,78,0
34552,5055,6,15,2,1,other,1,36,1.0,7,0,0,86,0
34553,32605,5,11,0,1,other,2,40,5.0,2,1,0,71,1
34554,42733,7,4,2,1,other,1,42,4.0,15,1,0,48,0
34555,9866,7,31,2,1,other,1,44,3.0,4,0,0,49,0
34556,61665,1,11,0,1,other,2,29,4.0,3,0,0,56,0
34557,8090,7,14,0,1,other,1,29,1.0,2,0,0,52,0
34558,2647,7,21,2,1,sourcing,1,40,3.0,7,0,0,49,0
34559,2720,4,14,0,0,other,2,32,4.0,3,1,0,60,0
34560,28759,8,31,0,1,sourcing,1,40,1.0,10,0,0,82,0
34561,18237,5,7,0,1,other,1,29,5.0,2,1,0,68,0
34562,6920,1,31,0,1,sourcing,1,31,5.0,2,1,0,64,0
34563,17257,8,20,0,1,sourcing,1,39,1.0,9,0,0,79,0
34564,23730,5,12,0,1,other,1,33,4.0,2,0,0,73,0
34565,26655,8,14,0,1,sourcing,1,34,4.0,6,0,0,77,0
34566,22586,4,7,0,0,sourcing,1,42,3.0,7,0,0,58,0
34567,77091,0,20,2,1,sourcing,2,33,5.0,7,1,0,88,0
34568,21025,0,11,0,1,sourcing,1,26,3.0,5,0,0,84,0
34569,42448,7,20,0,0,other,1,28,3.329255780917055,1,0,0,50,0
34570,47074,7,21,0,1,other,1,27,1.0,4,0,0,55,0
34571,32586,8,11,2,0,sourcing,1,35,4.0,3,1,0,81,1
34572,56899,7,4,0,1,sourcing,1,37,4.0,10,0,0,50,0
34573,70363,0,19,0,1,other,1,30,5.0,3,0,0,84,0
34574,12532,0,18,0,1,sourcing,1,30,5.0,4,0,0,82,0
34575,32888,7,19,0,1,sourcing,1,39,4.0,10,0,0,50,0
